"고정형CCTV지번주소","위도","경도","자치구","단속지점명","현장구분"
"서울 은평구 진관동 90-1","37.634504014768","126.93046712624","은평구","은평뉴타운 208동(주변)","불법주정차구역"
"서울 은평구 진관동 69","37.6389140677896","126.918896464275","은평구","SW메디컬빌딩(주변)","불법주정차구역"
"서울 은평구 진관동 102","37.6342707354029","126.919398866427","은평구","은평뉴타운128동(주변)","불법주정차구역"
"서울 은평구 대조동 179-5","37.6081961207418","126.921476668572","은평구","평생학습관 맞은편(주변)","불법주정차구역"
"서울 은평구 진관동 산 109-14","37.6271593380838","126.937349052324","은평구","폭포동입구 교차로","불법주정차구역"
"서울 은평구 불광동 357-15","37.62075581746054","126.92480986295202","은평구","연신내정형외과 맞은편","불법주정차구역"
"서울 은평구 불광동 309","37.6194578069009","126.922920235945","은평구","연서로252(주변)","불법주정차구역"
"서울 은평구 불광동 310-11","37.6193203344525","126.921445035076","은평구","연서시장입구","불법주정차구역"
"서울 은평구 녹번동 131-154","37.608672376223225","126.92650101831781","은평구","진흥로(대조시장주변 청수약국 주변)","불법주정차구역"
"서울 은평구 역촌동 42-40","37.6012817978046","126.919947119238","은평구","이마트정문건너(주변)","불법주정차구역"
"서울 은평구 응암동 592-66","37.5885542282905","126.914073473435","은평구","와산교(주변)","불법주정차구역"
"서울 은평구 진관동 388-3","37.6374294675071","126.913994559571","은평구","성모병원","불법주정차구역"
"서울 은평구 응암동 118-1","37.5969732887711","126.918671147176","은평구","은명초교(주변)","불법주정차구역"
"서울 은평구 증산동 210-10","37.5817725038007","126.904410147343","은평구","증산초교(주변)","불법주정차구역"
"서울 은평구 불광동 81-3","37.6262483205738","126.927539717121","은평구","연신초교(주변)","불법주정차구역"
"서울 은평구 갈현동 454-28","37.6180717926396","126.918199063095","은평구","중앙성서교회(주변)","불법주정차구역"
"갈현동 503-12","37.619088","126.915436","은평구","선일초교(주변)","불법주정차구역"
"서울 은평구 녹번동 268","37.601153399348725","126.93374461397393","은평구","은평초교(주변)","불법주정차구역"
"서울 은평구 불광동 554-1","37.6122935940935","126.932156008786","은평구","불광초교(주변)","불법주정차구역"
"서울 은평구 구산동 8-3","37.6109458980893","126.914792838283","은평구","예일초교(주변)","불법주정차구역"
"서울 은평구 역촌동 55-35","37.6052664482641","126.910685555782","은평구","역촌119안전센터 (주변)","불법주정차구역"
"서울 은평구 갈현동 452-1","37.6194390683674","126.917590209994","은평구","갈현초교삼거리(주변)","불법주정차구역"
"서울 은평구 구산동 202-1","37.6140673800989","126.91018505894","은평구","서오능버스종점(주변)","불법주정차구역"
"서울 은평구 응암동 578-98","37.593711280425","126.91780496804","은평구","응암서부농협건너(주변)","불법주정차구역"
"서울 은평구 진관동 100-4","37.6335642024009","126.918640008744","은평구","진관동 헤스티아(주변)","불법주정차구역"
"서울 은평구 대조동 11-11","37.6110157280689","126.929101595817","은평구","불광역사거리(주변)","불법주정차구역"
"서울 은평구 응암동 88-10","37.60031971212666","126.92222588492917","은평구","서부병원사거리(주변)","불법주정차구역"
"서울 은평구 구산동 307-1","37.61723577995676","126.90668220665084","은평구","서오릉로253(주변)","불법주정차구역"
"서울 은평구 진관동 63","37.639031542375484","126.91693409395448","은평구","진관동 구파발 사거리(주변)","불법주정차구역"
"서울 은평구 신사동 26-18","37.598280920897196","126.91216679534004","은평구","신사종합사회복지관 앞","불법주정차구역"
"서울 은평구 신사동 35-34","37.593204597946375","126.91319749767234","은평구","신사초교 주변","불법주정차구역"
"서울 은평구 대조동 47-1","37.6122026997995","126.919958066222","은평구","대조초등학교","불법주정차구역"
"서울 은평구 대조동 3-55","37.611499793844395","126.92741279597562","은평구","대은초등학교","불법주정차구역"
"서울 은평구 응암동 242-424","37.590218932375286","126.92467075499682","은평구","연은초등학교","불법주정차구역"
"서울 은평구 불광동 346-153","37.62116139854079","126.92865790044989","은평구","연천초교 부근","불법주정차구역"
"서울 은평구 불광동 639","37.620592256139744","126.93377833941271","은평구","수리초교 부근","불법주정차구역"
"서울 은평구 구산동 171-1","37.6090091427387","126.906933944377","은평구","구현초교 부근","불법주정차구역"
"서울 은평구 역촌동 84-12","37.6006854837805","126.91499569344","은평구","역촌초교 부근","불법주정차구역"
"서울 은평구 신사동 230-11","37.5975537179419","126.904604886275","은평구","상신초 정문","불법주정차구역"
"서울 은평구 녹번동 281","37.6068385939236","126.93626654464","은평구","어울초등학교(주변)","불법주정차구역"
"서울 은평구 진관동 421-1","37.642661658129","126.919080137348","은평구","은빛초등학교(주변)","불법주정차구역"
"서울 강동구 상일동 125","37.550340","127.168561 ","강동구","고일초교 앞","불법주정차구역"
"서울 성북구 돈암동 603-1","37.5980169765946","127.010539042475","성북구","아리랑로5길 돈암2동주민센터","불법주정차구역"
"서울 강서구 내발산동 753","37.54997638232231","126.82361106684877","강서구","수명산파크4단지 사거리 주변","불법주정차구역"
"서울 관악구 봉천동 66-70","37.4818552092362","126.956469896995","관악구","C3015 행운1길 72 원당초등학교 주변","불법주정차구역"
"서울 도봉구 도봉동 555","37.68709169022678","127.04108640887199","도봉구","공영주차장 건너","불법주정차구역"
"서울 도봉구 창동 345","37.65007017643029","127.04175440430501","도봉구","금호빌라 앞","불법주정차구역"
"서울 도봉구 창동 449-109","37.63989122458467","127.04199796982101","도봉구","행복둥지어린이집 앞","불법주정차구역"
"서울 도봉구 도봉동 286-1","37.68921764030013","127.04209663099063","도봉구"," 새동네 어울누리 아래","불법주정차구역"
"서울 도봉구 도봉동 636-16","37.66922268848582","127.04795381825889","도봉구","도봉장애인복지관 앞(도봉구청주차장출구앞)","불법주정차구역"
"서울 도봉구 쌍문동 422-2","37.65257025847438","127.01354464369697","도봉구","백운초등학교 정문 앞","불법주정차구역"
"서울 도봉구 도봉동 288-19","37.69013773708887","127.04520936961559","도봉구","도봉산역 광역환승센터 앞","불법주정차구역"
"서울 서대문구 홍제동 156-263","37.5851191","126.9421255","서대문구","모래내로 445 고은초등학교 주변","불법주정차구역"
"서울 금천구 가산동 327-4","37.4722768317023","126.883339285603","금천구","N151 홍주 인터내셔널 앞 사거리","불법주정차구역"
"서울 종로구 봉익동 60","37.571613","126.993791","종로구","삼정 금은보석도매상가 주변","불법주정차구역"
"서울 중구 무학동 27","37.563423","127.015144","중구","신당동 레드망고 앞","불법주정차구역"
"서울 마포구 아현동 749-5","37.553295484548144","126.96027022088732","마포구","애오개 도담어린이공원 주변","불법주정차구역"
"서울 마포구 염리동 159-8","37.545496158985124","126.9459456901917","마포구","공덕파크자이2차 주변","불법주정차구역"
"서울 마포구 창전동 381-4","37.54664235781267","126.92840505816872","마포구","미주공인중개사 삼거리","불법주정차구역"
"서울 마포구 상암동 1582","37.583129757070445","126.88482755974434","마포구","서울일본인학교 삼거리","불법주정차구역"
"서울 마포구 도화동 7-5","37.53980547974158","126.94906141532336","마포구","마포초로 가는 도화2길","불법주정차구역"
"서울 노원구 중계동 67","37.6476928266124","127.081464578054","노원구","주정차 119 수암초등학교 앞 도로","불법주정차구역"
"서울 노원구 중계동 188-45","37.6581855426006","127.074855922137","노원구","주정차121 삿갓봉사거리 교통섬","불법주정차구역"
"서울 노원구 월계동 558","37.6284270618595","127.050555895568","노원구","주정차123 월계초 정문 앞","불법주정차구역"
"서울 양천구 신정동 886-12","37.527081968417676","126.85876934482356","양천구","으뜸어린이집","불법주정차구역"
"서울 강북구 수유동 386-2","37.6406021118164","127.017051696777","강북구","주정차(수유3)-129 (삼양로 416 가오리소방서)","불법주정차구역"
"서울 강서구 마곡동 798","37.559263567123935","126.8237193318225","강서구","홈앤쇼핑 주차장 주변","불법주정차구역"
"서울 관악구 봉천동 1571-12","37.4779890105875","126.951026211236","관악구","CB001 관악로 11길 20 주변","불법주정차구역"
"서울 영등포구 여의도동 22","37.5251913154781","126.929112756574","영등포구","파크원 동측 공작아파트 방향","불법주정차구역"
"서울 도봉구 쌍문동 20","37.6587460187005","127.034773149891","도봉구","쌍문청구아파트 상가동","불법주정차구역"
"서울 도봉구 창동 805","37.653799025772514","127.04506834077002","도봉구","노혜로63나길(동아그린아파트삼거리)","불법주정차구역"
"서울 도봉구 방학동 318-44","37.6641213193503","127.03368409760921","도봉구","리라어린이집 앞","불법주정차구역"
"서울 도봉구 도봉동 622-85","37.66951443203563","127.04496449622461","도봉구","금강상운앞 (렉시온오피스텔앞)","불법주정차구역"
"서울 도봉구 방학동 620","37.66736039145439","127.03352121395811","도봉구","안방학동사거리(방학중학교옆)","불법주정차구역"
"서울 도봉구 쌍문동 725-1","37.646378226534225","127.02684625196986","도봉구","우이천로 330 삼성 레미안 아파트 출입구 삼거리","불법주정차구역"
"서울 도봉구 도봉동 298-4","37.68907212870832","127.04573592160357","도봉구","도봉산역 1번출구","불법주정차구역"
"서울 성북구 길음동 1281-5","37.6106064012716","127.019265676419","성북구","삼양로13길 51","불법주정차구역"
