일자|시간|구분,공급량
2019-02-14 07 G,3539.500029290926
2019-02-14 08 G,4180.223351613683
2019-02-14 09 G,4180.223351613683
2019-02-14 10 G,3962.1026613208737
2019-02-14 11 G,3782.517147993394
2019-02-14 12 G,3512.8166862117396
2019-02-14 13 G,3170.6115501251393
2019-02-14 14 G,3143.0032718279376
2019-02-14 15 G,3060.592035286193
2019-02-14 16 G,3032.8587160525426
2019-02-14 17 G,3063.2713932827737
2019-02-14 18 G,3244.8287338605387
2019-02-14 19 G,3938.278844120921
2019-02-14 20 G,4036.491833980643
2019-02-14 21 G,4027.396679748647
2019-02-14 22 G,4012.9979230853187
2019-02-14 23 G,3820.8533091897616
2019-02-14 24 G,3544.0546271616954
2019-02-15 01 G,2986.3468087459346
2019-02-15 02 G,2671.361667013828
2019-02-15 03 G,2510.361498976718
2019-02-15 04 G,2522.9468581369606
2019-02-15 05 G,2670.0022012925624
2019-02-15 06 G,2824.3949376143037
2019-02-15 07 G,3442.080817820913
2019-02-15 08 G,4082.8041401436685
2019-02-15 09 G,4088.17814689254
2019-02-15 10 G,3870.057456599732
2019-02-15 11 G,3690.4719432722522
2019-02-15 12 G,3422.3451367027
2019-02-15 13 G,3129.2598790466022
2019-02-15 14 G,3067.711711766833
2019-02-15 15 G,2985.3004752250886
2019-02-15 16 G,2957.567155991438
2019-02-15 17 G,2987.979833221669
2019-02-15 18 G,3156.825794458173
2019-02-15 19 G,3762.867035843155
2019-02-15 20 G,3844.6837409107634
2019-02-15 21 G,3829.015430924094
2019-02-15 22 G,3795.8452756351
2019-02-15 23 G,3625.5541124110537
2019-02-15 24 G,3443.812597034726
2019-02-16 01 G,2840.4273019476545
2019-02-16 02 G,2532.201514771414
2019-02-16 03 G,2355.5285966775928
2019-02-16 04 G,2368.1139558378354
2019-02-16 05 G,2461.145552486228
2019-02-16 06 G,2472.1006848767975
2019-02-16 07 G,2929.400122414146
2019-02-16 08 G,3390.6119258185613
2019-02-16 09 G,3446.6320182285303
2019-02-16 10 G,3428.6204444315667
2019-02-16 11 G,3333.2143236147426
2019-02-16 12 G,3131.195570223454
2019-02-16 13 G,2827.823285453792
2019-02-16 14 G,2767.545355927185
2019-02-16 15 G,2706.7486061811323
2019-02-16 16 G,2679.015286947482
2019-02-16 17 G,2709.427964177713
2019-02-16 18 G,2843.1964512204595
2019-02-16 19 G,3278.1981526569025
2019-02-16 20 G,3323.8008401911975
2019-02-16 21 G,3308.132530204528
2019-02-16 22 G,3274.962374915534
2019-02-16 23 G,3170.453775604317
2019-02-16 24 G,3022.9379427222193
2019-02-17 01 G,2496.5459454193324
2019-02-17 02 G,2280.971735527372
2019-02-17 03 G,2144.1390250411864
2019-02-17 04 G,2156.724384201429
2019-02-17 05 G,2198.1679326688964
2019-02-17 06 G,2204.2439378809972
2019-02-17 07 G,2635.624143978345
2019-02-17 08 G,2940.8049489324367
2019-02-17 09 G,3038.2653894362847
2019-02-17 10 G,3044.77779845901
2019-02-17 11 G,2971.3485441671346
2019-02-17 12 G,2868.247079796315
2019-02-17 13 G,2648.002090816086
2019-02-17 14 G,2598.517601380003
2019-02-17 15 G,2553.947229073378
2019-02-17 16 G,2530.455751332925
2019-02-17 17 G,2560.868428563156
2019-02-17 18 G,2732.126553470243
2019-02-17 19 G,3091.0236611386886
2019-02-17 20 G,3157.2317833066722
2019-02-17 21 G,3143.8431556519718
2019-02-17 22 G,3104.2221751246366
2019-02-17 23 G,2964.8104814162753
2019-02-17 24 G,2857.305605872193
2019-02-18 01 G,2491.7530611199036
2019-02-18 02 G,2239.4605371087305
2019-02-18 03 G,2196.7365428333146
2019-02-18 04 G,2201.2602615175433
2019-02-18 05 G,2348.127874411492
2019-02-18 06 G,2590.869244651689
2019-02-18 07 G,3229.3791525874217
2019-02-18 08 G,3896.0395880192596
2019-02-18 09 G,3896.0395880192596
2019-02-18 10 G,3700.3142762488937
2019-02-18 11 G,3519.0938647116973
2019-02-18 12 G,3267.3782230411944
2019-02-18 13 G,3044.099068173797
2019-02-18 14 G,2993.7380963160954
2019-02-18 15 G,2916.3129602445943
2019-02-18 16 G,2890.851970559195
2019-02-18 17 G,2921.264647789426
2019-02-18 18 G,3094.0927782837616
2019-02-18 19 G,3718.556907441593
2019-02-18 20 G,3823.482166577973
2019-02-18 21 G,3814.387012345977
2019-02-18 22 G,3799.9882556826487
2019-02-18 23 G,3607.8436417870917
2019-02-18 24 G,3361.28881801129
2019-02-19 01 G,2899.4613407795273
2019-02-19 02 G,2577.947500730532
2019-02-19 03 G,2436.8146050070823
2019-02-19 04 G,2449.648702167782
2019-02-19 05 G,2588.340862076433
2019-02-19 06 G,2732.3363937437243
2019-02-19 07 G,3334.847446549876
2019-02-19 08 G,3928.989302861177
2019-02-19 09 G,3928.989302861177
2019-02-19 10 G,3733.263991090811
2019-02-19 11 G,3535.6239641024345
2019-02-19 12 G,3271.8808812972243
2019-02-19 13 G,3035.680477112962
2019-02-19 14 G,2982.097644734058
2019-02-19 15 G,2899.6864081923136
2019-02-19 16 G,2871.953088958663
2019-02-19 17 G,2902.365766188894
2019-02-19 18 G,3083.923106766659
2019-02-19 19 G,3729.5339550190206
2019-02-19 20 G,3834.459214155401
2019-02-19 21 G,3825.3640599234045
2019-02-19 22 G,3810.9653032600763
2019-02-19 23 G,3618.8206893645192
2019-02-19 24 G,3358.003932136122
2019-02-20 01 G,2907.406463445692
2019-02-20 02 G,2585.8926233966968
2019-02-20 03 G,2438.3179461004484
2019-02-20 04 G,2451.933546385409
2019-02-20 05 G,2589.122365200694
2019-02-20 06 G,2737.1480060717186
2019-02-20 07 G,3339.6590588778704
2019-02-20 08 G,3933.800915189171
2019-02-20 09 G,3933.800915189171
2019-02-20 10 G,3738.0756034188053
2019-02-20 11 G,3540.4355764304287
2019-02-20 12 G,3276.6924936252185
2019-02-20 13 G,3040.492089440956
2019-02-20 14 G,2986.9092570620523
2019-02-20 15 G,2904.498020520308
2019-02-20 16 G,2876.7647012866573
2019-02-20 17 G,2907.1773785168884
2019-02-20 18 G,3088.7347190946534
2019-02-20 19 G,3734.345567347015
2019-02-20 20 G,3839.270826483395
2019-02-20 21 G,3830.1756722513987
2019-02-20 22 G,3815.7769155880706
2019-02-20 23 G,3623.6323016925135
2019-02-20 24 G,3362.815544464116
2019-02-21 01 G,2907.406463445692
2019-02-21 02 G,2585.8926233966968
2019-02-21 03 G,2438.3179461004484
2019-02-21 04 G,2451.933546385409
2019-02-21 05 G,2589.122365200694
2019-02-21 06 G,2737.1480060717186
2019-02-21 07 G,3339.6590588778704
2019-02-21 08 G,3933.800915189171
2019-02-21 09 G,3933.800915189171
2019-02-21 10 G,3738.0756034188053
2019-02-21 11 G,3540.4355764304287
2019-02-21 12 G,3276.6924936252185
2019-02-21 13 G,3040.492089440956
2019-02-21 14 G,2986.9092570620523
2019-02-21 15 G,2904.498020520308
2019-02-21 16 G,2876.7647012866573
2019-02-21 17 G,2907.1773785168884
2019-02-21 18 G,3088.7347190946534
2019-02-21 19 G,3734.345567347015
2019-02-21 20 G,3839.270826483395
2019-02-21 21 G,3830.1756722513987
2019-02-21 22 G,3815.7769155880706
2019-02-21 23 G,3623.6323016925135
2019-02-21 24 G,3362.815544464116
2019-02-22 01 G,2909.028086326632
2019-02-22 02 G,2594.042944594525
2019-02-22 03 G,2445.2793773226454
2019-02-22 04 G,2457.864736482888
2019-02-22 05 G,2596.120563846554
2019-02-22 06 G,2711.091613262288
2019-02-22 07 G,3307.7719894013403
2019-02-22 08 G,3901.913845712641
2019-02-22 09 G,3907.2878524615126
2019-02-22 10 G,3711.5625406911468
2019-02-22 11 G,3513.92251370277
2019-02-22 12 G,3251.753086109662
2019-02-22 13 G,3015.5526819253996
2019-02-22 14 G,2954.0045146456305
2019-02-22 15 G,2871.593278103886
2019-02-22 16 G,2843.8599588702355
2019-02-22 17 G,2874.2726361004666
2019-02-22 18 G,3043.11859733697
2019-02-22 19 G,3641.3363893072806
2019-02-22 20 G,3729.865363651547
2019-02-22 21 G,3714.1970536648773
2019-02-22 22 G,3681.0268983758833
2019-02-22 23 G,3510.735735151837
2019-02-22 24 G,3328.9942197755095
2019-02-23 01 G,2791.4201770234267
2019-02-23 02 G,2483.1943898471864
2019-02-23 03 G,2318.7580725185953
2019-02-23 04 G,2331.343431678838
2019-02-23 05 G,2422.922765966623
2019-02-23 06 G,2433.8778983571924
2019-02-23 07 G,2891.177335894541
2019-02-23 08 G,3305.8076732875015
2019-02-23 09 G,3361.8277656974706
2019-02-23 10 G,3343.816191900507
2019-02-23 11 G,3255.7146123677394
2019-02-23 12 G,3053.695858976451
2019-02-23 13 G,2807.208427678624
2019-02-23 14 G,2746.930498152017
2019-02-23 15 G,2686.1337484059645
2019-02-23 16 G,2658.400429172314
2019-02-23 17 G,2688.813106402545
2019-02-23 18 G,2822.5815934452917
2019-02-23 19 G,3229.8361336249914
2019-02-23 20 G,3282.1510904359443
2019-02-23 21 G,3266.4827804492747
2019-02-23 22 G,3233.3126251602807
2019-02-23 23 G,3128.8040258490637
2019-02-23 24 G,2981.288192966966
2019-02-24 01 G,2488.370000519941
2019-02-24 02 G,2272.7957906279808
2019-02-24 03 G,2135.963080141795
2019-02-24 04 G,2148.548439302038
2019-02-24 05 G,2189.991987769505
2019-02-24 06 G,2196.067992981606
2019-02-24 07 G,2627.4481990789536
2019-02-24 08 G,2932.6290040330455
2019-02-24 09 G,3030.0894445368936
2019-02-24 10 G,3036.6018535596186
2019-02-24 11 G,2963.1725992677434
2019-02-24 12 G,2860.071134896924
2019-02-24 13 G,2639.8261459166947
2019-02-24 14 G,2590.3416564806116
2019-02-24 15 G,2545.7712841739867
2019-02-24 16 G,2522.279806433534
2019-02-24 17 G,2552.692483663765
2019-02-24 18 G,2723.9506085708517
2019-02-24 19 G,3082.8477162392974
2019-02-24 20 G,3149.055838407281
2019-02-24 21 G,3135.6672107525806
2019-02-24 22 G,3096.0462302252454
2019-02-24 23 G,2956.634536516884
2019-02-24 24 G,2849.129660972802
2019-02-25 01 G,2439.284056715699
2019-02-25 02 G,2186.9915327045264
2019-02-25 03 G,2144.2675384291106
2019-02-25 04 G,2140.601804105027
2019-02-25 05 G,2287.469416998975
2019-02-25 06 G,2530.210787239172
2019-02-25 07 G,3168.720695174905
2019-02-25 08 G,3835.3811306067423
2019-02-25 09 G,3835.3811306067423
2019-02-25 10 G,3639.655818836377
2019-02-25 11 G,3458.4354072991805
2019-02-25 12 G,3196.5454445227533
2019-02-25 13 G,2973.2662896553566
2019-02-25 14 G,2922.9053177976543
2019-02-25 15 G,2845.480181726153
2019-02-25 16 G,2820.0191920407538
2019-02-25 17 G,2850.431869270985
2019-02-25 18 G,3010.7093662799184
2019-02-25 19 G,3645.3478165436736
2019-02-25 20 G,3750.273075680054
2019-02-25 21 G,3741.1779214480575
2019-02-25 22 G,3726.7791647847293
2019-02-25 23 G,3547.185184374575
2019-02-25 24 G,3300.630360598773
2019-02-26 01 G,2807.678891728195
2019-02-26 02 G,2503.3260134905795
2019-02-26 03 G,2366.4162223707904
2019-02-26 04 G,2371.060866523178
2019-02-26 05 G,2494.132573545737
2019-02-26 06 G,2638.128105213029
2019-02-26 07 G,3240.6391580191807
2019-02-26 08 G,3823.0953981782595
2019-02-26 09 G,3823.0953981782595
2019-02-26 10 G,3639.409970532663
2019-02-26 11 G,3441.7699435442864
2019-02-26 12 G,3173.643777299784
2019-02-26 13 G,2937.443373115522
2019-02-26 14 G,2883.8605407366176
2019-02-26 15 G,2801.449304194873
2019-02-26 16 G,2773.7159849612226
2019-02-26 17 G,2804.1286621914537
2019-02-26 18 G,2968.983633004406
2019-02-26 19 G,3560.6194771823475
2019-02-26 20 G,3633.855665914857
2019-02-26 21 G,3624.760511682861
2019-02-26 22 G,3610.3617550195327
2019-02-26 23 G,3453.6063167982984
2019-02-26 24 G,3233.20171513108
2019-02-27 01 G,2718.797625739792
2019-02-27 02 G,2447.0218569833883
2019-02-27 03 G,2308.015039986897
2019-02-27 04 G,2312.6596841392848
2019-02-27 05 G,2434.2280500684788
2019-02-27 06 G,2533.447998438247
2019-02-27 07 G,3135.959051244399
2019-02-27 08 G,3650.8979951667134
2019-02-27 09 G,3650.8979951667134
2019-02-27 10 G,3467.212567521117
2019-02-27 11 G,3277.3735318059967
2019-02-27 12 G,3091.6686818320895
2019-02-27 13 G,2855.4682776478276
2019-02-27 14 G,2801.8854452689234
2019-02-27 15 G,2719.474208727179
2019-02-27 16 G,2691.7408894935284
2019-02-27 17 G,2722.1535667237595
2019-02-27 18 G,2887.0085375367116
2019-02-27 19 G,3416.306505632474
2019-02-27 20 G,3489.5426943649836
2019-02-27 21 G,3480.4475401329873
2019-02-27 22 G,3466.048783469659
2019-02-27 23 G,3309.293345248425
2019-02-27 24 G,3117.770038629091
2019-02-28 01 G,2718.797625739792
2019-02-28 02 G,2447.0218569833883
2019-02-28 03 G,2308.015039986897
2019-02-28 04 G,2312.6596841392848
2019-02-28 05 G,2432.0986407442406
2019-02-28 06 G,2493.2603048482433
2019-02-28 07 G,3095.771357654395
2019-02-28 08 G,3610.7103015767098
2019-02-28 09 G,3610.7103015767098
2019-02-28 10 G,3427.0248739311132
2019-02-28 11 G,3237.185838215993
2019-02-28 12 G,3051.480988242086
2019-02-28 13 G,2815.280584057824
2019-02-28 14 G,2761.6977516789198
2019-02-28 15 G,2679.2865151371752
2019-02-28 16 G,2651.5531959035247
2019-02-28 17 G,2681.965873133756
2019-02-28 18 G,2846.820843946708
2019-02-28 19 G,3364.6670035300417
2019-02-28 20 G,3437.9031922625513
2019-02-28 21 G,3428.808038030555
2019-02-28 22 G,3414.409281367227
2019-02-28 23 G,3257.6538431459926
2019-02-28 24 G,3079.7117543633253
2019-03-01 01 G,2556.032750756248
2019-03-01 02 G,2227.496949592692
2019-03-01 03 G,2086.205827200408
2019-03-01 04 G,2104.2112360118667
2019-03-01 05 G,2232.9977503527434
2019-03-01 06 G,2547.2772974449226
2019-03-01 07 G,2927.773322633182
2019-03-01 08 G,3372.3310311878586
2019-03-01 09 G,3372.3310311878586
2019-03-01 10 G,3216.974559324315
2019-03-01 11 G,3124.085046330323
2019-03-01 12 G,2851.8839433862504
2019-03-01 13 G,2669.1315532781005
2019-03-01 14 G,2611.8052785567374
2019-03-01 15 G,2529.394042014993
2019-03-01 16 G,2501.6607227813424
2019-03-01 17 G,2519.8660569768927
2019-03-01 18 G,2700.9478008276737
2019-03-01 19 G,3194.700585368485
2019-03-01 20 G,3303.700131635802
2019-03-01 21 G,3286.364428406853
2019-03-01 22 G,3257.9840996574158
2019-03-01 23 G,3076.753528025903
2019-03-01 24 G,2897.926360662758
2019-03-02 01 G,2567.3521046971
2019-03-02 02 G,2249.8094815813593
2019-03-02 03 G,2092.8456091323637
2019-03-02 04 G,2110.8510179438226
2019-03-02 05 G,2216.9820973267274
2019-03-02 06 G,2344.471925538831
2019-03-02 07 G,2612.9509884180316
2019-03-02 08 G,2967.8601965947937
2019-03-02 09 G,3018.506282255891
2019-03-02 10 G,2989.912430755772
2019-03-02 11 G,2888.2199408015554
2019-03-02 12 G,2682.126891035746
2019-03-02 13 G,2476.1662244971667
2019-03-02 14 G,2420.110187528966
2019-03-02 15 G,2359.3134377829133
2019-03-02 16 G,2331.580118549263
2019-03-02 17 G,2349.785452744813
2019-03-02 18 G,2491.181364235192
2019-03-02 19 G,2797.5986306783293
2019-03-02 20 G,2876.3345369150593
2019-03-02 21 G,2860.6662269283897
2019-03-02 22 G,2832.2858981789523
2019-03-02 23 G,2717.35522670174
2019-03-02 24 G,2561.7664951076295
2019-03-03 01 G,2263.469862718058
2019-03-03 02 G,2038.5788168865977
2019-03-03 03 G,1909.2185512800088
2019-03-03 04 G,1927.2239600914668
2019-03-03 05 G,1981.9833836379953
2019-03-03 06 G,2104.5940846716303
2019-03-03 07 G,2347.15391611083
2019-03-03 08 G,2592.6135918487234
2019-03-03 09 G,2687.8576803763667
2019-03-03 10 G,2683.7878116959364
2019-03-03 11 G,2603.0540161200047
2019-03-03 12 G,2489.31004357584
2019-03-03 13 G,2309.591819354858
2019-03-03 14 G,2264.3292224771812
2019-03-03 15 G,2219.7588501705563
2019-03-03 16 G,2196.2673724301035
2019-03-03 17 G,2214.4727066256537
2019-03-03 18 G,2385.260756905422
2019-03-03 19 G,2643.320590837305
2019-03-03 20 G,2735.949662431066
2019-03-03 21 G,2722.5610347763654
2019-03-03 22 G,2687.729880788587
2019-03-03 23 G,2545.993613989181
2019-03-03 24 G,2430.415839733086
2019-03-04 01 G,2231.0895079341517
2019-03-04 02 G,1981.1554019515452
2019-03-04 03 G,1937.821012544136
2019-03-04 04 G,1942.3447312283647
2019-03-04 05 G,2098.011859914249
2019-03-04 06 G,2500.8980475235253
2019-03-04 07 G,2998.0700017378094
2019-03-04 08 G,3605.009307953449
2019-03-04 09 G,3605.009307953449
2019-03-04 10 G,3363.162884503411
2019-03-04 11 G,3199.9969866271113
2019-03-04 12 G,2931.6814578068193
2019-03-04 13 G,2748.9290676986693
2019-03-04 14 G,2702.7899883993737
2019-03-04 15 G,2625.3648523278725
2019-03-04 16 G,2599.903862642473
2019-03-04 17 G,2618.1091968380233
2019-03-04 18 G,2814.7497967015593
2019-03-04 19 G,3358.7513493517404
2019-03-04 20 G,3502.45527669289
2019-03-04 21 G,3493.3601224608938
2019-03-04 22 G,3478.9613657975656
2019-03-04 23 G,3271.2177927228418
2019-03-04 24 G,2997.154180639275
2019-03-05 01 G,2670.817100662468
2019-03-05 02 G,2340.678418580136
2019-03-05 03 G,2207.017967736282
2019-03-05 04 G,2219.852064896982
2019-03-05 05 G,2373.6301097349615
2019-03-05 06 G,2695.5098486413362
2019-03-05 07 G,3156.6829477260394
2019-03-05 08 G,3691.103674821142
2019-03-05 09 G,3691.103674821142
2019-03-05 10 G,3449.257251371104
2019-03-05 11 G,3263.385368906231
2019-03-05 12 G,2983.042398951232
2019-03-05 13 G,2787.3687595262168
2019-03-05 14 G,2738.007819705719
2019-03-05 15 G,2655.5965831639746
2019-03-05 16 G,2627.863263930324
2019-03-05 17 G,2646.0685981258744
2019-03-05 18 G,2844.6822782647387
2019-03-05 19 G,3409.83055000945
2019-03-05 20 G,3553.5344773505994
2019-03-05 21 G,3544.439323118603
2019-03-05 22 G,3530.040566455275
2019-03-05 23 G,3322.296993380551
2019-03-05 24 G,3033.971447844389
2019-03-06 01 G,2678.762223328633
2019-03-06 02 G,2348.623541246301
2019-03-06 03 G,2208.521308829648
2019-03-06 04 G,2221.355405990348
2019-03-06 05 G,2373.6301097349615
2019-03-06 06 G,2695.5098486413362
2019-03-06 07 G,3156.6829477260394
2019-03-06 08 G,3691.103674821142
2019-03-06 09 G,3691.103674821142
2019-03-06 10 G,3449.257251371104
2019-03-06 11 G,3263.385368906231
2019-03-06 12 G,2983.042398951232
2019-03-06 13 G,2787.3687595262168
2019-03-06 14 G,2738.007819705719
2019-03-06 15 G,2655.5965831639746
2019-03-06 16 G,2627.863263930324
2019-03-06 17 G,2646.0685981258744
2019-03-06 18 G,2844.6822782647387
2019-03-06 19 G,3409.83055000945
2019-03-06 20 G,3553.5344773505994
2019-03-06 21 G,3544.439323118603
2019-03-06 22 G,3530.040566455275
2019-03-06 23 G,3322.296993380551
2019-03-06 24 G,3033.971447844389
2019-03-07 01 G,2661.1131298383953
2019-03-07 02 G,2333.1207037156114
2019-03-07 03 G,2193.0184712989585
2019-03-07 04 G,2205.8525684596584
2019-03-07 05 G,2358.127272204272
2019-03-07 06 G,2690.711082397631
2019-03-07 07 G,3151.884181482334
2019-03-07 08 G,3686.3049085774364
2019-03-07 09 G,3686.3049085774364
2019-03-07 10 G,3444.4584851273985
2019-03-07 11 G,3258.586602662526
2019-03-07 12 G,2978.2436327075266
2019-03-07 13 G,2782.5699932825114
2019-03-07 14 G,2733.209053462014
2019-03-07 15 G,2650.7978169202693
2019-03-07 16 G,2623.064497686619
2019-03-07 17 G,2641.269831882169
2019-03-07 18 G,2839.8835120210333
2019-03-07 19 G,3405.0317837657444
2019-03-07 20 G,3548.735711106894
2019-03-07 21 G,3539.640556874898
2019-03-07 22 G,3525.2418002115696
2019-03-07 23 G,3308.935701763236
2019-03-07 24 G,3020.6101562270737
2019-03-08 01 G,2653.6199385801556
2019-03-08 02 G,2332.15621077426
2019-03-08 03 G,2190.865088381976
2019-03-08 04 G,2203.4504475422186
2019-03-08 05 G,2356.792159835213
2019-03-08 06 G,2681.7757782143767
2019-03-08 07 G,3106.932419196809
2019-03-08 08 G,3641.3531462919113
2019-03-08 09 G,3646.727153040783
2019-03-08 10 G,3424.4918987890173
2019-03-08 11 G,3238.6200163241447
2019-03-08 12 G,2959.8507015812474
2019-03-08 13 G,2764.1770621562323
2019-03-08 14 G,2706.8507874348693
2019-03-08 15 G,2624.4395508931248
2019-03-08 16 G,2596.7062316594743
2019-03-08 17 G,2614.9115658550245
2019-03-08 18 G,2800.8138666526274
2019-03-08 19 G,3294.5666511934387
2019-03-08 20 G,3403.0488612192844
2019-03-08 21 G,3387.380551232615
2019-03-08 22 G,3354.210395943621
2019-03-08 23 G,3164.9346351799695
2019-03-08 24 G,2979.6867624177257
2019-03-09 01 G,2580.9337715477636
2019-03-09 02 G,2266.229398297734
2019-03-09 03 G,2109.2655258487384
2019-03-09 04 G,2121.850885008981
2019-03-09 05 G,2221.1688507947665
2019-03-09 06 G,2348.65867900687
2019-03-09 07 G,2613.4288773200415
2019-03-09 08 G,2968.3380854968036
2019-03-09 09 G,3024.3581779067727
2019-03-09 10 G,2995.7643264066537
2019-03-09 11 G,2894.071836452437
2019-03-09 12 G,2681.4105748878033
2019-03-09 13 G,2475.4499083492237
2019-03-09 14 G,2419.393871381023
2019-03-09 15 G,2358.5971216349703
2019-03-09 16 G,2330.86380240132
2019-03-09 17 G,2349.06913659687
2019-03-09 18 G,2490.465048087249
2019-03-09 19 G,2796.8823145303863
2019-03-09 20 G,2875.6182207671163
2019-03-09 21 G,2859.9499107804468
2019-03-09 22 G,2826.7797554914528
2019-03-09 23 G,2703.2865586406306
2019-03-09 24 G,2547.69782704652
2019-03-10 01 G,2277.883595044277
2019-03-10 02 G,2055.8307990785297
2019-03-10 03 G,1926.4705334719404
2019-03-10 04 G,1939.0558926321823
2019-03-10 05 G,1981.9517034602575
2019-03-10 06 G,2104.562404493891
2019-03-10 07 G,2343.4133713670612
2019-03-10 08 G,2588.873047104955
2019-03-10 09 G,2686.333487608803
2019-03-10 10 G,2682.2636189283726
2019-03-10 11 G,2601.529823352441
2019-03-10 12 G,2487.7858508082763
2019-03-10 13 G,2308.0676265872944
2019-03-10 14 G,2262.8050297096174
2019-03-10 15 G,2218.2346574029925
2019-03-10 16 G,2194.7431796625397
2019-03-10 17 G,2212.94851385809
2019-03-10 18 G,2383.7365641378583
