조건별분석,,,,,,,,
[검색조건],,,,,,,,
,분류: 지상,,,,,,,
"		165",목포,2020.7.9,24.1,28.1,15:18,21.2,5:29,6.9
"		165",목포,2020.7.10,23.1,25.1,10:53,21.7,3:20,3.4
"		165",목포,2020.7.11,23.3,25.9,15:15,21.5,7:04,4.4
"		165",목포,2020.7.12,21.5,23.3,1:05,20.2,18:20,3.1
"		165",목포,2020.7.13,22.1,24.2,8:34,20,23:39,4.2
"		165",목포,2020.7.14,19.9,21.5,11:52,19.2,19:27,2.3
"		165",목포,2020.7.15,20.8,23.3,14:38,19.2,5:01,4.1
"		165",목포,2020.7.16,22.1,25.1,15:31,19.9,5:37,5.2
"		165",목포,2020.7.17,22.8,26.4,16:18,20.4,5:36,6
"		165",목포,2020.7.18,22.4,23.8,16:11,20.7,6:21,3.1
"		165",목포,2020.7.19,25.8,27.9,13:45,22.9,1:57,5
"		165",목포,2020.7.20,24,25.9,0:01,22.3,23:42,3.6
"		165",목포,2020.7.21,23.4,26.2,15:03,21.7,5:29,4.5
"		165",목포,2020.7.22,22.5,23.4,13:03,21.9,22:03,1.5
"		165",목포,2020.7.23,23.3,25.5,15:55,21.4,23:55,4.1
"		165",목포,2020.7.24,20.6,21.4,0:01,19.8,7:12,1.6
"		165",목포,2020.7.25,22.2,25.5,15:36,20.4,2:35,5.1
"		165",목포,2020.7.26,22.8,26.3,15:44,19.8,5:52,6.5
"		165",목포,2020.7.27,23,25.9,12:51,21.3,3:06,4.6
"		165",목포,2020.7.28,25.2,27.9,12:32,22.5,0:01,5.4
"		165",목포,2020.7.29,26.5,29.1,16:13,24.7,5:50,4.4
"		165",목포,2020.7.30,26.8,29.9,13:55,25.7,23:02,4.2
"		165",목포,2020.7.31,27,29.8,15:17,25.4,3:56,4.4
"		165",목포,2020.8.1,27.3,29.9,11:42,25.2,5:48,4.7
"		165",목포,2020.8.2,27.8,30.8,15:30,25.7,4:02,5.1
"		165",목포,2020.8.3,28,31.1,14:27,26,2:37,5.1
"		165",목포,2020.8.4,28.6,32.1,13:56,26,2:07,6.1
"		165",목포,2020.8.5,28.1,31.5,16:00,24.2,2:18,7.3
"		165",목포,2020.8.6,26.6,28.3,1:20,25.6,20:00,2.7
"		165",목포,2020.8.7,25.9,26.5,10:57,24.3,13:39,2.2
"		165",목포,2020.8.8,26.5,27.8,15:29,25.2,8:42,2.6
"		165",목포,2020.8.9,28,30.7,14:57,26,0:44,4.7
"		165",목포,2020.8.10,27.8,30.4,10:48,26.4,0:01,4
"		165",목포,2020.8.11,27.9,29.9,13:09,26.2,2:33,3.7
"		165",목포,2020.8.12,28.4,31.3,12:42,26.9,3:53,4.4
"		165",목포,2020.8.13,28.1,30.6,15:57,26.6,3:48,4
"		165",목포,2020.8.14,28.7,32.3,15:21,26.2,6:20,6.1
"		165",목포,2020.8.15,28.6,31.6,13:32,26.4,2:09,5.2
"		165",목포,2020.8.16,28.5,31.6,12:29,25.6,5:39,6
"		165",목포,2020.8.17,28.3,31.4,16:39,25.9,4:45,5.5
"		165",목포,2020.8.18,27.5,31.5,14:22,24.7,6:14,6.8
"		165",목포,2020.8.19,27.2,31.3,15:09,24.3,3:55,7
"		165",목포,2020.8.20,27,31.1,14:06,24,3:59,7.1
"		165",목포,2020.8.21,27.3,31.4,15:56,23.8,6:38,7.6
"		165",목포,2020.8.22,27.1,29.8,15:01,25.2,5:34,4.6
"		165",목포,2020.8.23,27.2,31.3,15:31,24.6,3:41,6.7
"		165",목포,2020.8.24,28.4,33.3,14:42,24.8,3:41,8.5
"		165",목포,2020.8.25,29.5,33.1,14:44,26,5:58,7.1
"		165",목포,2020.8.26,27,29.4,8:01,24.4,9:06,5
"		165",목포,2020.8.27,27.7,30.6,14:56,25.5,6:31,5.1
"		165",목포,2020.8.28,28.3,32.2,13:43,26.4,5:55,5.8
"		165",목포,2020.8.29,27.1,29.3,16:17,25.5,4:47,3.8
"		165",목포,2020.8.30,27.9,31.5,16:03,25.6,5:18,5.9
"		165",목포,2020.8.31,27.9,31.7,14:47,25.7,3:39,6
"		165",목포,2020.9.1,27.2,31.2,13:25,24.2,5:59,7
"		165",목포,2020.9.2,25.2,27.1,0:25,23.3,23:47,3.8
"		165",목포,2020.9.3,23.9,26,13:48,22,1:44,4
"		165",목포,2020.9.4,24.3,28.2,14:28,21.2,2:24,7
"		165",목포,2020.9.5,22.3,24.9,13:39,20.9,22:04,4
"		165",목포,2020.9.6,21.1,22.7,12:35,20.1,4:00,2.6
"		165",목포,2020.9.7,21.3,23.8,17:22,19.1,6:53,4.7
"		165",목포,2020.9.8,24.6,28,14:52,22.2,0:03,5.8
"		165",목포,2020.9.9,22.6,26.3,15:23,18.5,6:27,7.8
"		165",목포,2020.9.10,23.6,27,15:05,21.4,6:50,5.6
"		165",목포,2020.9.11,21.3,22.7,12:11,19.4,15:41,3.3
"		165",목포,2020.9.12,22.2,25.3,14:53,19.3,4:33,6
"		165",목포,2020.9.13,22,24.7,14:56,20.2,6:44,4.5
"		165",목포,2020.9.14,22,25.5,12:50,19.7,6:57,5.8
"		165",목포,2020.9.15,23,27.3,13:26,19.1,6:22,8.2
"		165",목포,2020.9.16,23,25.5,14:20,21.2,7:10,4.3
"		165",목포,2020.9.17,21.6,23.2,10:55,19.9,23:34,3.3
"		165",목포,2020.9.18,20.4,23.7,15:30,17.6,1:59,6.1
"		165",목포,2020.9.19,21,24.7,14:49,16.9,6:43,7.8
"		165",목포,2020.9.20,20.6,24.6,14:37,16.8,6:29,7.8
"		165",목포,2020.9.21,20,24.5,14:50,15.8,6:39,8.7
"		165",목포,2020.9.22,19.9,23.8,16:02,17.5,5:18,6.3
"		165",목포,2020.9.23,19.7,23.1,15:57,16.5,6:00,6.6
"		165",목포,2020.9.24,21,25.1,15:18,17.9,4:33,7.2
"		165",목포,2020.9.25,21.4,24.3,14:54,18,6:50,6.3
"		165",목포,2020.9.26,21.5,24.8,15:10,19.2,7:30,5.6
"		165",목포,2020.9.27,21,24.9,15:04,17.5,6:19,7.4
"		165",목포,2020.9.28,20.3,24.4,15:06,16.8,6:49,7.6
"		165",목포,2020.9.29,19.6,23.6,13:32,15.6,6:51,8
"		165",목포,2020.9.30,19.4,23.1,12:34,16.7,6:56,6.4
"		165",목포,2020.10.1,19.4,23.6,13:47,16.3,6:11,7.3
"		165",목포,2020.10.2,20.7,24.4,13:39,17.1,4:37,7.3
"		165",목포,2020.10.3,21.3,25,14:41,18.7,7:44,6.3
"		165",목포,2020.10.4,19.1,21.7,12:42,16.2,23:33,5.5
"		165",목포,2020.10.5,16.1,18.7,14:19,12.1,6:40,6.6
"		165",목포,2020.10.6,15.9,19.2,14:03,13.1,5:59,6.1
"		165",목포,2020.10.7,17.2,21.2,13:55,13.5,6:43,7.7
"		165",목포,2020.10.8,18.6,23.6,15:59,14.8,6:09,8.8
"		165",목포,2020.10.9,17.2,21.5,15:03,13.2,6:37,8.3
"		165",목포,2020.10.10,18.1,22.7,14:26,14.4,5:19,8.3
"		165",목포,2020.10.11,18.9,23.6,14:53,15.9,5:41,7.7
"		165",목포,2020.10.12,18.1,21.6,13:16,16,23:40,5.6
"		165",목포,2020.10.13,15.4,17.6,12:24,13.2,23:58,4.4
"		165",목포,2020.10.14,15.7,19.3,13:29,12.5,3:11,6.8
"		165",목포,2020.10.15,14.1,17.5,13:48,11.4,7:06,6.1
"		165",목포,2020.10.16,14.4,18.1,14:40,11.3,6:13,6.8
"		165",목포,2020.10.17,14.8,19.1,13:04,10.6,6:35,8.5
"		165",목포,2020.10.18,14.8,18.9,14:21,11.2,6:24,7.7
"		165",목포,2020.10.19,15.5,20.3,14:28,12.1,5:35,8.2
"		165",목포,2020.10.20,16.3,21.7,14:40,11.1,6:22,10.6
"		165",목포,2020.10.21,14.8,17.9,12:48,13.2,19:03,4.7
"		165",목포,2020.10.22,14.6,18.1,13:21,12.5,5:28,5.6
"		165",목포,2020.10.23,12.7,14.1,13:08,12.2,6:52,1.9
"		165",목포,2020.10.24,12.6,13.6,12:19,11.6,3:40,2
"		165",목포,2020.10.25,14,18.2,12:53,10.7,6:39,7.5
"		165",목포,2020.10.26,13.9,17.9,14:00,10.4,6:38,7.5
"		165",목포,2020.10.27,14.3,18.8,14:52,10.1,6:13,8.7
"		165",목포,2020.10.28,15.1,18.3,12:03,12.6,22:55,5.7
"		165",목포,2020.10.29,12.5,15.7,13:45,9.4,6:50,6.3
"		165",목포,2020.10.30,12.7,16.4,14:10,9.7,7:00,6.7
"		165",목포,2020.10.31,14.4,20.1,15:08,9.8,6:05,10.3
"		165",목포,2020.11.1,13.6,14.7,14:17,13.2,7:56,1.5
"		165",목포,2020.11.2,13.5,16.5,13:57,9.9,23:19,6.6
"		165",목포,2020.11.3,10.3,12,13:54,9.3,21:26,2.7
"		165",목포,2020.11.4,9,10.9,15:00,6.1,24:00:00,4.8
"		165",목포,2020.11.5,10.8,15.6,16:00,4.9,7:17,10.7
"		165",목포,2020.11.6,13.7,15.6,13:51,11.8,4:46,3.8
"		165",목포,2020.11.7,14.3,19.2,13:04,11.7,23:41,7.5
"		165",목포,2020.11.8,11.6,15.7,10:14,9.4,23:59,6.3
"		165",목포,2020.11.9,9,11.7,14:06,6,7:06,5.7
"		165",목포,2020.11.10,9.9,13.2,13:42,7.4,2:46,5.8
"		165",목포,2020.11.11,10.8,15.4,14:41,7.3,6:08,8.1
"		165",목포,2020.11.12,11.6,17.4,14:29,6.6,6:43,10.8
"		165",목포,2020.11.13,11.4,16,14:09,6.6,7:23,9.4
"		165",목포,2020.11.14,13.6,19.9,15:03,8.9,7:50,11
"		165",목포,2020.11.15,14.2,19.6,12:50,11.2,23:11,8.4
"		165",목포,2020.11.16,13.9,17.5,14:04,9.6,6:44,7.9
"		165",목포,2020.11.17,18.2,22.7,13:35,15.7,2:52,7
"		165",목포,2020.11.18,20.6,22.6,13:57,18.1,2:50,4.5
"		165",목포,2020.11.19,17.4,22,9:09,12.4,23:49,9.6
"		165",목포,2020.11.20,9.7,12.4,0:01,8.4,23:45,4
"		165",목포,2020.11.21,10.5,15.7,14:24,4,7:26,11.7
"		165",목포,2020.11.22,10.1,11.6,0:01,7.6,23:40,4
"		165",목포,2020.11.23,7.1,7.9,12:46,5.1,21:58,2.8
"		165",목포,2020.11.24,6.9,10.1,15:11,4.4,5:12,5.7
"		165",목포,2020.11.25,8.4,12.1,14:29,4.4,7:44,7.7
"		165",목포,2020.11.26,9.3,11.8,14:30,7.6,4:48,4.2
"		165",목포,2020.11.27,8.4,10.6,10:23,6.7,20:43,3.9
"		165",목포,2020.11.28,5.9,7.3,1:40,5.1,15:47,2.2
"		165",목포,2020.11.29,6,7.9,15:00,4.6,22:39,3.3
"		165",목포,2020.11.30,4.8,7.6,11:58,2.5,6:10,5.1
"		165",목포,2020.12.1,4,7.5,14:04,1.1,4:56,6.4
"		165",목포,2020.12.2,4.7,8.6,14:07,0.7,7:45,7.9
"		165",목포,2020.12.3,4.9,7.3,12:43,3.5,5:17,3.8
"		165",목포,2020.12.4,3.7,6.1,13:57,1.4,7:29,4.7
"		165",목포,2020.12.5,4.9,8.5,14:43,0.7,6:56,7.8
"		165",목포,2020.12.6,6,9.4,13:27,2.3,7:47,7.1
"		165",목포,2020.12.7,6.2,10.9,13:47,2.8,4:53,8.1
"		165",목포,2020.12.8,3.5,5.9,12:18,1.4,23:50,4.5
"		165",목포,2020.12.9,3.9,8,15:04,-0.3,4:55,8.3
"		165",목포,2020.12.10,6.5,9.8,15:28,4.5,3:08,5.3
"		165",목포,2020.12.11,7.8,12.1,12:14,4.8,5:29,7.3
"		165",목포,2020.12.12,6.4,8.7,13:19,3.7,23:13,5
"		165",목포,2020.12.13,4.9,11.8,14:10,2,7:07,9.8
"		165",목포,2020.12.14,-2.6,2.2,0:01,-5,23:35,7.2
"		165",목포,2020.12.15,-3.5,-1,15:37,-5.9,7:38,4.9
"		165",목포,2020.12.16,-2.6,-0.6,15:24,-4.6,8:03,4
"		165",목포,2020.12.17,-0.2,3.1,14:59,-4,7:32,7.1
"		165",목포,2020.12.18,2.7,7.2,13:05,-0.4,6:42,7.6
"		165",목포,2020.12.19,-0.3,2.6,0:01,-2.5,8:10,5.1
"		165",목포,2020.12.20,0.9,4.1,15:11,-2.2,6:16,6.3
"		165",목포,2020.12.21,2.7,7,12:57,-1.8,5:16,8.8
"		165",목포,2020.12.22,4.7,9.2,13:55,2.3,1:10,6.9
"		165",목포,2020.12.23,5.4,10.7,15:40,0.3,7:10,10.4
"		165",목포,2020.12.24,5.9,8.7,12:28,4.4,8:09,4.3
"		165",목포,2020.12.25,3.9,6.3,14:40,1.5,23:52,4.8
"		165",목포,2020.12.26,5,9.6,14:03,0,7:29,9.6
"		165",목포,2020.12.27,5.9,7.3,2:37,5,23:48,2.3
"		165",목포,2020.12.28,6,11.8,16:03,0.6,7:58,11.2
"		165",목포,2020.12.29,3.5,9.7,11:38,0,21:34,9.7
"		165",목포,2020.12.30,-3,0.2,0:02,-4.5,12:44,4.7
"		165",목포,2020.12.31,-2.9,0.9,18:50,-7.5,7:47,8.4
"		165",목포,2021.1.1,1.3,3.8,13:46,-2.3,7:03,6.1
"		165",목포,2021.1.2,0.4,3.5,1:01,-1.9,22:59,5.4
"		165",목포,2021.1.3,-0.3,1.8,13:59,-2.7,8:22,4.5
"		165",목포,2021.1.4,2.5,7.6,14:17,-2.1,5:59,9.7
"		165",목포,2021.1.5,0.7,4.1,5:27,-2.6,23:36,6.7
"		165",목포,2021.1.6,-2.3,0.6,22:44,-6,7:58,6.6
"		165",목포,2021.1.7,-7.5,-1,0:12,-10.9,23:34,9.9
"		165",목포,2021.1.8,-9.9,-6.6,14:48,-12.8,7:49,6.2
"		165",목포,2021.1.9,-7.4,-2.2,14:49,-10.6,4:21,8.4
"		165",목포,2021.1.10,-3.3,0.6,14:58,-8.9,1:04,9.5
"		165",목포,2021.1.11,-1.5,0,14:57,-3.3,8:06,3.3
"		165",목포,2021.1.12,1,4.1,13:30,-2.6,7:13,6.7
"		165",목포,2021.1.13,6.2,11.6,14:45,0.7,1:27,10.9
"		165",목포,2021.1.14,6.6,12.1,15:22,1.2,8:58,10.9
"		165",목포,2021.1.15,9.3,15.2,13:45,4.1,23:41,11.1
"		165",목포,2021.1.16,0.8,4.1,0:01,-1.2,21:18,5.3
"		165",목포,2021.1.17,-1.4,-0.3,15:13,-3.4,9:09,3.1
"		165",목포,2021.1.18,2.6,6.9,13:41,-1.1,0:56,8
"		165",목포,2021.1.19,-1.5,0.6,15:18,-3.4,7:00,4
"		165",목포,2021.1.20,5.2,12,15:09,-2.6,0:41,14.6
"		165",목포,2021.1.21,8.9,12.3,14:31,4.9,7:49,7.4
"		165",목포,2021.1.22,7.7,9.6,2:23,5.4,20:56,4.2
"		165",목포,2021.1.23,6.8,8.4,16:24,5.5,1:57,2.9
"		165",목포,2021.1.24,8.3,11.8,13:56,5.9,7:49,5.9
"		165",목포,2021.1.25,8,13.1,13:56,5.4,7:21,7.7
"		165",목포,2021.1.26,6.4,7.9,15:54,5.1,23:13,2.8
"		165",목포,2021.1.27,3.9,6.9,14:19,2.1,7:57,4.8
"		165",목포,2021.1.28,1.1,7.5,11:20,-3.9,23:55,11.4
"		165",목포,2021.1.29,-2.2,-0.3,15:09,-4,3:41,3.7
"		165",목포,2021.1.30,3.2,9.2,12:50,-3.5,2:17,12.7
"		165",목포,2021.1.31,7.3,12.5,15:02,1,7:42,11.5
"		165",목포,2021.2.1,8.5,10.8,3:39,3.7,23:59,7.1
"		165",목포,2021.2.2,-1,3.7,0:01,-3.2,23:06,6.9
"		165",목포,2021.2.3,1.1,4.6,15:46,-3.5,7:42,8.1
"		165",목포,2021.2.4,1.2,4.6,3:39,-0.7,23:40,5.3
"		165",목포,2021.2.5,2.8,7.3,14:42,-1.9,6:06,9.2
"		165",목포,2021.2.6,6.8,11,15:16,0.8,7:04,10.2
"		165",목포,2021.2.7,6.2,9.9,12:55,2.8,23:55,7.1
"		165",목포,2021.2.8,0.4,2.8,0:01,-0.6,18:04,3.4
"		165",목포,2021.2.9,1.1,4.9,14:19,-2.6,7:39,7.5
"		165",목포,2021.2.10,3.6,8.3,15:33,-1.5,5:49,9.8
"		165",목포,2021.2.11,5.3,9,14:36,1.8,8:01,7.2
"		165",목포,2021.2.12,7.2,13.4,14:45,4.2,7:08,9.2
"		165",목포,2021.2.13,6.8,14.3,15:17,2.6,5:30,11.7
"		165",목포,2021.2.14,8.8,14.4,14:53,4.8,3:31,9.6
"		165",목포,2021.2.15,3.5,7,0:01,-0.3,24:00:00,7.3
"		165",목포,2021.2.16,1.1,5.7,14:19,-2.1,22:25,7.8
"		165",목포,2021.2.17,-3.3,-1.2,0:01,-4.9,19:56,3.7
"		165",목포,2021.2.18,-1.2,0.6,22:05,-4.1,0:04,4.7
"		165",목포,2021.2.19,5.2,9.7,15:17,-0.9,7:23,10.6
"		165",목포,2021.2.20,11,14.2,12:47,8.3,22:35,5.9
"		165",목포,2021.2.21,14.5,20.1,14:30,8.5,0:01,11.6
"		165",목포,2021.2.22,8.8,15.9,10:58,3.1,23:53,12.8
"		165",목포,2021.2.23,2.2,4.4,13:14,0.3,6:27,4.1
"		165",목포,2021.2.24,2.9,5.4,13:56,-1.2,7:22,6.6
"		165",목포,2021.2.25,5.6,8.2,11:34,3.2,3:18,5
"		165",목포,2021.2.26,8.6,14.1,16:18,4.8,7:39,9.3
"		165",목포,2021.2.27,9.3,12.8,16:04,6,5:15,6.8
"		165",목포,2021.2.28,9.8,12.3,13:46,7,6:59,5.3
"		165",목포,2021.3.1,10.7,16,12:41,4.5,23:43,11.5
"		165",목포,2021.3.2,3.8,5.8,13:41,1.7,23:50,4.1
"		165",목포,2021.3.3,5.7,11.2,14:07,0.3,6:12,10.9
"		165",목포,2021.3.4,7.4,8.7,14:12,5.5,4:37,3.2
"		165",목포,2021.3.5,8.1,13.9,15:50,5.1,5:52,8.8
"		165",목포,2021.3.6,6.3,9.2,15:14,4.3,4:59,4.9
"		165",목포,2021.3.7,7.4,10.8,14:58,5.7,23:51,5.1
"		165",목포,2021.3.8,6.8,11.8,14:44,4.4,23:37,7.4
"		165",목포,2021.3.9,6.6,10.5,13:51,4.2,2:54,6.3
"		165",목포,2021.3.10,8.1,14.3,15:06,2.9,6:53,11.4
"		165",목포,2021.3.11,10.3,17.5,15:04,5.7,5:24,11.8
"		165",목포,2021.3.12,8.6,10,13:03,7.4,23:57,2.6
"		165",목포,2021.3.13,8.3,12.5,15:26,6,4:33,6.5
"		165",목포,2021.3.14,8.1,13,14:52,5.1,3:19,7.9
"		165",목포,2021.3.15,11.7,17.4,15:36,4.7,6:12,12.7
"		165",목포,2021.3.16,8.2,13.6,0:01,4.6,23:00,9
"		165",목포,2021.3.17,6.9,12.8,13:35,3.1,5:09,9.7
"		165",목포,2021.3.18,9.8,16.5,14:13,4.4,4:55,12.1
"		165",목포,2021.3.19,11.9,17.4,14:34,7.8,1:06,9.6
"		165",목포,2021.3.20,8.7,11.4,1:02,6.6,23:59,4.8
"		165",목포,2021.3.21,6.6,9.5,12:28,5.4,23:24,4.1
"		165",목포,2021.3.22,7.5,10.3,15:01,4.5,5:11,5.8
"		165",목포,2021.3.23,10.2,14.1,14:06,6.1,7:07,8
"		165",목포,2021.3.24,11.5,16.5,13:59,7,6:37,9.5
"		165",목포,2021.3.25,11.2,17.1,15:02,6.6,23:48,10.5
"		165",목포,2021.3.26,12.7,22,14:57,4.9,6:20,17.1
"		165",목포,2021.3.27,14.7,16.5,10:43,12.6,24:00:00,3.9
"		165",목포,2021.3.28,11.2,13.6,17:17,9.7,4:35,3.9
"		165",목포,2021.3.29,11.8,15.8,15:12,9.4,23:44,6.4
"		165",목포,2021.3.30,11.1,16.5,13:52,8.3,23:33,8.2
"		165",목포,2021.3.31,13.8,21.1,13:18,7.2,4:53,13.9
"		165",목포,2021.4.1,16.3,19.5,15:35,12.4,2:38,7.1
"		165",목포,2021.4.2,18.4,21.8,15:00,14.8,6:01,7
"		165",목포,2021.4.3,15.6,18.2,0:01,10.9,24:00:00,7.3
"		165",목포,2021.4.4,9.6,10.9,0:01,8.3,24:00:00,2.6
"		165",목포,2021.4.5,10.8,15.6,14:03,7.1,6:42,8.5
"		165",목포,2021.4.6,11.1,16.1,14:02,7.9,3:13,8.2
"		165",목포,2021.4.7,11.8,16.9,13:53,7.5,5:09,9.4
"		165",목포,2021.4.8,11,15.9,12:37,8.7,6:21,7.2
"		165",목포,2021.4.9,12.1,17.8,15:10,7.1,5:59,10.7
"		165",목포,2021.4.10,12.7,17.9,15:45,8.3,6:22,9.6
"		165",목포,2021.4.11,14.9,20.6,15:27,9,4:24,11.6
"		165",목포,2021.4.12,14.2,15.7,10:19,12.2,23:59,3.5
"		165",목포,2021.4.13,9.2,12.2,0:01,5.8,23:06,6.4
"		165",목포,2021.4.14,8.7,12.6,15:36,5.9,0:01,6.7
"		165",목포,2021.4.15,11.2,16.8,15:13,4.8,6:29,12
"		165",목포,2021.4.16,12.8,17,12:05,9.6,3:09,7.4
"		165",목포,2021.4.17,11.1,14.6,13:10,9.3,23:46,5.3
"		165",목포,2021.4.18,10.7,13.6,13:07,8.7,23:52,4.9
"		165",목포,2021.4.19,12,17.5,14:02,6.7,5:57,10.8
"		165",목포,2021.4.20,13.5,20.2,14:42,7.8,5:32,12.4
"		165",목포,2021.4.21,17.8,24.9,13:56,11,3:07,13.9
"		165",목포,2021.4.22,18.4,20.9,13:26,14.3,3:05,6.6
"		165",목포,2021.4.23,20.9,24.9,13:37,17.4,23:41,7.5
"		165",목포,2021.4.24,18.1,24.4,13:23,14,23:54,10.4
"		165",목포,2021.4.25,15.9,21.1,13:47,12.3,5:44,8.8
"		165",목포,2021.4.26,15.9,20.7,14:30,12.6,6:07,8.1
"		165",목포,2021.4.27,15.8,19.9,14:44,12.1,5:47,7.8
"		165",목포,2021.4.28,15.3,19.3,14:10,13,22:48,6.3
"		165",목포,2021.4.29,16,19.8,15:27,12.6,5:40,7.2
"		165",목포,2021.4.30,13.7,16.9,15:36,8.9,24:00:00,8
"		165",목포,2021.5.1,11.1,13.3,14:59,8.6,7:33,4.7
"		165",목포,2021.5.2,12.1,15,15:43,9.9,23:57,5.1
"		165",목포,2021.5.3,14.5,20.1,14:29,8.3,5:29,11.8
"		165",목포,2021.5.4,17.2,21,11:53,14,23:47,7
"		165",목포,2021.5.5,14,17.9,16:30,10.8,6:05,7.1
"		165",목포,2021.5.6,15.7,20.9,14:17,8.2,5:51,12.7
"		165",목포,2021.5.7,16.1,21.3,10:25,12,23:29,9.3
"		165",목포,2021.5.8,15.8,21.3,13:40,10.1,5:27,11.2
"		165",목포,2021.5.9,16.4,22,14:02,11.3,5:44,10.7
"		165",목포,2021.5.10,18.4,22.6,14:03,15.4,5:04,7.2
"		165",목포,2021.5.11,19.4,21.7,12:42,17.2,5:21,4.5
"		165",목포,2021.5.12,21,26.9,13:09,16.8,5:57,10.1
"		165",목포,2021.5.13,19.7,24.6,14:37,15.2,5:29,9.4
"		165",목포,2021.5.14,21.5,25.8,12:39,16.3,4:51,9.5
"		165",목포,2021.5.15,21.3,24.4,15:23,19.5,5:47,4.9
"		165",목포,2021.5.16,19.5,22.5,13:12,15.2,23:43,7.3
"		165",목포,2021.5.17,15,16.1,16:18,14,23:10,2.1
"		165",목포,2021.5.18,16.9,21.6,15:19,13.5,4:09,8.1
"		165",목포,2021.5.19,19.5,25.1,13:35,14.1,4:58,11
"		165",목포,2021.5.20,16.2,18.8,0:07,15,20:00,3.8
"		165",목포,2021.5.21,16.5,19.3,13:14,14.7,1:04,4.6
"		165",목포,2021.5.22,17.9,23.2,15:26,13.6,5:49,9.6
"		165",목포,2021.5.23,19.9,25.8,12:51,14.4,5:26,11.4
"		165",목포,2021.5.24,18.2,21,15:48,15.4,23:33,5.6
"		165",목포,2021.5.25,17.4,20.8,11:16,14.2,3:48,6.6
"		165",목포,2021.5.26,17.8,22.3,11:34,14.5,23:56,7.8
"		165",목포,2021.5.27,17,20.2,16:57,14.2,1:42,6
"		165",목포,2021.5.28,18,21.2,10:17,15.3,1:24,5.9
"		165",목포,2021.5.29,18.8,22.9,16:08,15.1,5:41,7.8
"		165",목포,2021.5.30,21.5,26.7,15:16,15.9,4:00,10.8
"		165",목포,2021.5.31,22.7,27.7,14:35,18.6,4:27,9.1
"		165",목포,2021.6.1,22.6,28.1,14:12,17.9,5:05,10.2
"		165",목포,2021.6.2,23.2,27.5,11:41,20.4,4:29,7.1
"		165",목포,2021.6.3,20.2,21.7,15:02,18.4,23:51,3.3
"		165",목포,2021.6.4,19,22.5,15:06,16.1,5:44,6.4
"		165",목포,2021.6.5,20.4,24.1,15:22,16.1,3:40,8
"		165",목포,2021.6.6,22.1,26.6,14:52,18.6,4:40,8
"		165",목포,2021.6.7,22.2,25.8,17:23,18.4,5:41,7.4
"		165",목포,2021.6.8,23.9,28.5,15:01,19.1,5:35,9.4
"		165",목포,2021.6.9,25.3,30.2,14:40,20.5,5:16,9.7
"		165",목포,2021.6.10,23.2,25,12:00,22,23:37,3
"		165",목포,2021.6.11,22.7,26.6,16:50,20,0:43,6.6
"		165",목포,2021.6.12,22.3,27,13:29,18.6,23:48,8.4
"		165",목포,2021.6.13,20.6,24.7,15:29,17.8,5:25,6.9
"		165",목포,2021.6.14,21.3,24.7,15:25,18.5,1:21,6.2
"		165",목포,2021.6.15,21.6,22,5:41,20.9,15:14,1.1
"		165",목포,2021.6.16,23.7,27.2,12:58,20.9,4:03,6.3
"		165",목포,2021.6.17,22.4,24.7,12:26,21.1,4:38,3.6
"		165",목포,2021.6.18,21.4,23.7,14:14,20.1,5:14,3.6
"		165",목포,2021.6.19,21.4,24.5,15:47,19,5:08,5.5
"		165",목포,2021.6.20,22.9,28.7,15:12,17.4,3:19,11.3
"		165",목포,2021.6.21,23.2,27.7,15:39,20,4:55,7.7
"		165",목포,2021.6.22,23.5,28.3,15:33,19.8,6:04,8.5
"		165",목포,2021.6.23,23.2,26.7,15:33,20.3,4:23,6.4
"		165",목포,2021.6.24,22.8,25.6,13:46,20.5,5:09,5.1
"		165",목포,2021.6.25,23.9,27.7,14:23,20.3,4:13,7.4
"		165",목포,2021.6.26,24.7,29.4,15:20,21.5,6:08,7.9
"		165",목포,2021.6.27,24.6,27.7,15:32,21.5,5:03,6.2
"		165",목포,2021.6.28,24.3,27.7,13:25,22,5:57,5.7
"		165",목포,2021.6.29,23.5,27,13:43,20.8,5:11,6.2
"		165",목포,2021.6.30,24.7,29.1,14:29,21.9,4:08,7.2
"		165",목포,2021.7.1,25.2,30,15:20,20.9,5:24,9.1
"		165",목포,2021.7.2,25.3,28.9,11:38,22.7,4:21,6.2
"		165",목포,2021.7.3,24.2,26.3,23:20,22.6,9:53,3.7
"		165",목포,2021.7.4,22.9,25.9,0:01,22,11:13,3.9
"		165",목포,2021.7.5,21.5,23.7,22:48,19.7,10:48,4
"		165",목포,2021.7.6,23.1,25.4,23:09,19.9,8:05,5.5
"		165",목포,2021.7.7,26.1,27.9,12:38,25.2,23:43,2.7
"		165",목포,2021.7.8,25.4,27.8,15:05,23.4,7:57,4.4
"		165",목포,2021.7.9,25.5,28.3,15:49,23.8,7:04,4.5
"		165",목포,2021.7.10,26.1,28.8,12:09,24.2,4:35,4.6
"		165",목포,2021.7.11,26.7,30.1,14:06,24.1,2:05,6
"		165",목포,2021.7.12,27.6,29.9,11:47,25.8,1:38,4.1
"		165",목포,2021.7.13,27.9,30.8,13:42,25.5,2:05,5.3
"		165",목포,2021.7.14,28,30.5,16:06,26.3,23:46,4.2
"		165",목포,2021.7.15,28.6,31.9,16:00,25.2,4:59,6.7
